Periodo;Mes;Ano;Basicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Fixa;Receita Variavel;Receita Patrimonio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final
56826;agosto;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23228241.06;0.00;0.00;-27000.00;0.00;23277284.28
56857;setembro;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23277284.28;0.00;0.00;-27000.00;0.00;23326488.05
56887;outubro;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23326488.05;0.00;0.00;-27000.00;0.00;23375852.90
56918;novembro;2055;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23375852.90;0.00;0.00;-27000.00;0.00;23425379.36
56948;dezembro;2055;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;23425379.36;0.00;0.00;-82426.00;0.00;23419641.96
56979;janeiro;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23419641.96;0.00;0.00;-27000.00;0.00;23469311.77
57010;fevereiro;2056;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;23469311.77;0.00;0.00;-28200.00;0.00;23517944.19
57039;março;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23517944.19;0.00;0.00;-27000.00;0.00;23567935.82
57070;abril;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23567935.82;0.00;0.00;-27000.00;0.00;23618091.11
57100;maio;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23618091.11;0.00;0.00;-27000.00;0.00;23668410.60
57131;junho;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23668410.60;0.00;0.00;-27000.00;0.00;23718894.81
57161;julho;2056;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;23718894.81;0.00;0.00;-82426.00;0.00;23714118.30
57192;agosto;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23714118.30;0.00;0.00;-27000.00;0.00;23764752.15
57223;setembro;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23764752.15;0.00;0.00;-27000.00;0.00;23815551.77
57253;outubro;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23815551.77;0.00;0.00;-27000.00;0.00;23866517.69
57284;novembro;2056;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23866517.69;0.00;0.00;-27000.00;0.00;23917650.46
57314;dezembro;2056;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;23917650.46;0.00;0.00;-82426.00;0.00;23913524.62
57345;janeiro;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;23913524.62;0.00;0.00;-27000.00;0.00;23964811.28
57376;fevereiro;2057;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;23964811.28;0.00;0.00;-28200.00;0.00;24015065.83
57404;março;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24015065.83;0.00;0.00;-27000.00;0.00;24066684.91
57435;abril;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24066684.91;0.00;0.00;-27000.00;0.00;24118472.97
57465;maio;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24118472.97;0.00;0.00;-27000.00;0.00;24170430.58
57496;junho;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24170430.58;0.00;0.00;-27000.00;0.00;24222558.28
57526;julho;2057;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;24222558.28;0.00;0.00;-82426.00;0.00;24219430.63
57557;agosto;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24219430.63;0.00;0.00;-27000.00;0.00;24271718.74
57588;setembro;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24271718.74;0.00;0.00;-27000.00;0.00;24324178.04
57618;outubro;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24324178.04;0.00;0.00;-27000.00;0.00;24376809.07
57649;novembro;2057;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24376809.07;0.00;0.00;-27000.00;0.00;24429612.39
57679;dezembro;2057;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;24429612.39;0.00;0.00;-82426.00;0.00;24427162.59
57710;janeiro;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24427162.59;0.00;0.00;-27000.00;0.00;24480130.76
57741;fevereiro;2058;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;24480130.76;0.00;0.00;-28200.00;0.00;24532072.34
57769;março;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24532072.34;0.00;0.00;-27000.00;0.00;24585383.96
57800;abril;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24585383.96;0.00;0.00;-27000.00;0.00;24638870.11
57830;maio;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24638870.11;0.00;0.00;-27000.00;0.00;24692531.36
57861;junho;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24692531.36;0.00;0.00;-27000.00;0.00;24746368.28
57891;julho;2058;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;24746368.28;0.00;0.00;-82426.00;0.00;24744955.45
57922;agosto;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24744955.45;0.00;0.00;-27000.00;0.00;24798964.00
57953;setembro;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24798964.00;0.00;0.00;-27000.00;0.00;24853149.35
57983;outubro;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24853149.35;0.00;0.00;-27000.00;0.00;24907512.10
58014;novembro;2058;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24907512.10;0.00;0.00;-27000.00;0.00;24962052.81
58044;dezembro;2058;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;24962052.81;0.00;0.00;-82426.00;0.00;24961346.08
58075;janeiro;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;24961346.08;0.00;0.00;-27000.00;0.00;25016063.03
58106;fevereiro;2059;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;25016063.03;0.00;0.00;-28200.00;0.00;25069759.11
58134;março;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25069759.11;0.00;0.00;-27000.00;0.00;25124830.98
58165;abril;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25124830.98;0.00;0.00;-27000.00;0.00;25180083.13
58195;maio;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25180083.13;0.00;0.00;-27000.00;0.00;25235516.17
58226;junho;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25235516.17;0.00;0.00;-27000.00;0.00;25291130.69
58256;julho;2059;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;25291130.69;0.00;0.00;-82426.00;0.00;25291501.27
58287;agosto;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25291501.27;0.00;0.00;-27000.00;0.00;25347299.06
58318;setembro;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25347299.06;0.00;0.00;-27000.00;0.00;25403279.52
58348;outubro;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25403279.52;0.00;0.00;-27000.00;0.00;25459443.25
58379;novembro;2059;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25459443.25;0.00;0.00;-27000.00;0.00;25515790.84
58409;dezembro;2059;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;25515790.84;0.00;0.00;-82426.00;0.00;25516896.90
58440;janeiro;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25516896.90;0.00;0.00;-27000.00;0.00;25573432.58
58471;fevereiro;2060;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;25573432.58;0.00;0.00;-28200.00;0.00;25628953.35
58500;março;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25628953.35;0.00;0.00;-27000.00;0.00;25685855.87
58531;abril;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25685855.87;0.00;0.00;-27000.00;0.00;25742944.68
58561;maio;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25742944.68;0.00;0.00;-27000.00;0.00;25800220.38
58592;junho;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25800220.38;0.00;0.00;-27000.00;0.00;25857683.59
58622;julho;2060;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;25857683.59;0.00;0.00;-82426.00;0.00;25859908.92
58653;agosto;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25859908.92;0.00;0.00;-27000.00;0.00;25917567.53
58684;setembro;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25917567.53;0.00;0.00;-27000.00;0.00;25975414.90
58714;outubro;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;25975414.90;0.00;0.00;-27000.00;0.00;26033451.65
58745;novembro;2060;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26033451.65;0.00;0.00;-27000.00;0.00;26091678.40
58775;dezembro;2060;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;26091678.40;0.00;0.00;-82426.00;0.00;26094669.76
58806;janeiro;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26094669.76;0.00;0.00;-27000.00;0.00;26153096.92
58837;fevereiro;2061;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;26153096.92;0.00;0.00;-28200.00;0.00;26210515.35
58865;março;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26210515.35;0.00;0.00;-27000.00;0.00;26269321.76
58896;abril;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26269321.76;0.00;0.00;-27000.00;0.00;26328320.68
58926;maio;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26328320.68;0.00;0.00;-27000.00;0.00;26387512.75
58957;junho;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26387512.75;0.00;0.00;-27000.00;0.00;26446898.60
58987;julho;2061;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;26446898.60;0.00;0.00;-82426.00;0.00;26451052.87
59018;agosto;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26451052.87;0.00;0.00;-27000.00;0.00;26510646.73
59049;setembro;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26510646.73;0.00;0.00;-27000.00;0.00;26570435.69
59079;outubro;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26570435.69;0.00;0.00;-27000.00;0.00;26630420.38
59110;novembro;2061;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26630420.38;0.00;0.00;-27000.00;0.00;26690601.45
59140;dezembro;2061;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;26690601.45;0.00;0.00;-82426.00;0.00;26695553.53
59171;janeiro;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26695553.53;0.00;0.00;-27000.00;0.00;26755947.83
59202;fevereiro;2062;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;26755947.83;0.00;0.00;-28200.00;0.00;26815339.84
59230;março;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26815339.84;0.00;0.00;-27000.00;0.00;26876126.29
59261;abril;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26876126.29;0.00;0.00;-27000.00;0.00;26937111.73
59291;maio;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26937111.73;0.00;0.00;-27000.00;0.00;26998296.82
59322;junho;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;26998296.82;0.00;0.00;-27000.00;0.00;27059682.22
59352;julho;2062;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;27059682.22;0.00;0.00;-82426.00;0.00;27065842.58
59383;agosto;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27065842.58;0.00;0.00;-27000.00;0.00;27127449.11
59414;setembro;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27127449.11;0.00;0.00;-27000.00;0.00;27189257.32
59444;outubro;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27189257.32;0.00;0.00;-27000.00;0.00;27251267.87
59475;novembro;2062;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27251267.87;0.00;0.00;-27000.00;0.00;27313481.43
59505;dezembro;2062;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;27313481.43;0.00;0.00;-82426.00;0.00;27320472.66
59536;janeiro;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27320472.66;0.00;0.00;-27000.00;0.00;27382912.78
59567;fevereiro;2063;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;27382912.78;0.00;0.00;-28200.00;0.00;27444357.31
59595;março;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27444357.31;0.00;0.00;-27000.00;0.00;27507202.99
59626;abril;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27507202.99;0.00;0.00;-27000.00;0.00;27570254.42
59656;maio;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27570254.42;0.00;0.00;-27000.00;0.00;27633512.26
59687;junho;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27633512.26;0.00;0.00;-27000.00;0.00;27696977.18
59717;julho;2063;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;27696977.18;0.00;0.00;-82426.00;0.00;27705223.88
59748;agosto;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27705223.88;0.00;0.00;-27000.00;0.00;27768923.57
59779;setembro;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27768923.57;0.00;0.00;-27000.00;0.00;27832831.80
59809;outubro;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27832831.80;0.00;0.00;-27000.00;0.00;27896949.25
59840;novembro;2063;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27896949.25;0.00;0.00;-27000.00;0.00;27961276.61
59870;dezembro;2063;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;27961276.61;0.00;0.00;-82426.00;0.00;27970388.55
59901;janeiro;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;27970388.55;0.00;0.00;-27000.00;0.00;28034956.32
59932;fevereiro;2064;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;28034956.32;0.00;0.00;-28200.00;0.00;28098535.47
59961;março;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28098535.47;0.00;0.00;-27000.00;0.00;28163522.77
59992;abril;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28163522.77;0.00;0.00;-27000.00;0.00;28228722.81
60022;maio;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28228722.81;0.00;0.00;-27000.00;0.00;28294136.31
60053;junho;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28294136.31;0.00;0.00;-27000.00;0.00;28359763.95
60083;julho;2064;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;28359763.95;0.00;0.00;-82426.00;0.00;28370180.43
60114;agosto;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28370180.43;0.00;0.00;-27000.00;0.00;28436057.02
60145;setembro;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28436057.02;0.00;0.00;-27000.00;0.00;28502149.27
60175;outubro;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28502149.27;0.00;0.00;-27000.00;0.00;28568457.89
60206;novembro;2064;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28568457.89;0.00;0.00;-27000.00;0.00;28634983.59
60236;dezembro;2064;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;28634983.59;0.00;0.00;-82426.00;0.00;28646301.07
60267;janeiro;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28646301.07;0.00;0.00;-27000.00;0.00;28713081.61
60298;fevereiro;2065;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;28713081.61;0.00;0.00;-28200.00;0.00;28778880.77
60326;março;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28778880.77;0.00;0.00;-27000.00;0.00;28846095.33
60357;abril;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28846095.33;0.00;0.00;-27000.00;0.00;28913529.94
60387;maio;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28913529.94;0.00;0.00;-27000.00;0.00;28981185.32
60418;junho;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;28981185.32;0.00;0.00;-27000.00;0.00;29049062.18
60448;julho;2065;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;29049062.18;0.00;0.00;-82426.00;0.00;29061735.25
60479;agosto;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29061735.25;0.00;0.00;-27000.00;0.00;29129875.81
60510;setembro;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29129875.81;0.00;0.00;-27000.00;0.00;29198239.44
60540;outubro;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29198239.44;0.00;0.00;-27000.00;0.00;29266826.88
60571;novembro;2065;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29266826.88;0.00;0.00;-27000.00;0.00;29335638.85
