Periodo;Mês;Ano;Básicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Ativa;Receita Passiva;Receita Patrimônio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final;Projetos BRL;Projetos USD;Caixa;Longevidade
abril-83;abril;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51023399.2;0;0;-27000;167037.3318;51163436.53;3.8405E-09;2.95423E-09;300000;50863436.53
maio-83;maio;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51163436.53;0;0;-27000;167495.7776;51303932.31;3.85307E-09;2.9639E-09;300000;51003932.31
junho-83;junho;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51303932.31;0;0;-27000;167955.7242;51444888.03;3.86569E-09;2.9736E-09;300000;51144888.03
julho-83;julho;2083;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;51444888.03;0;0;-82683;168417.1765;51530622.21;3.87834E-09;2.98334E-09;300000;51230622.21
agosto-83;agosto;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51530622.21;0;0;-27000;168697.8479;51672320.06;3.89104E-09;2.99311E-09;300000;51372320.06
setembro-83;setembro;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51672320.06;0;0;-27000;169161.7298;51814481.79;3.90378E-09;3.0029E-09;300000;51514481.79
outubro-83;outubro;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51814481.79;0;0;-27000;169627.1303;51957108.92;3.91656E-09;3.01274E-09;300000;51657108.92
novembro-83;novembro;2083;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;51957108.92;0;0;-27000;170094.0544;52100202.97;3.92938E-09;3.0226E-09;300000;51800202.97
dezembro-83;dezembro;2083;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;52100202.97;0;0;-82683;170562.5071;52188082.48;3.94224E-09;3.03249E-09;300000;51888082.48
janeiro-84;janeiro;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52188082.48;0;0;-27000;170850.2018;52331932.68;3.95515E-09;3.04242E-09;300000;52031932.68
fevereiro-84;fevereiro;2084;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;52331932.68;0;0;-28200;171321.1299;52475053.81;3.9681E-09;3.05238E-09;300000;52175053.81
março-84;março;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52475053.81;0;0;-27000;171789.6712;52619843.48;3.98109E-09;3.06237E-09;300000;52319843.48
abril-84;abril;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52619843.48;0;0;-27000;172263.6749;52765107.16;3.99412E-09;3.0724E-09;300000;52465107.16
maio-84;maio;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52765107.16;0;0;-27000;172739.2304;52910846.39;4.00719E-09;3.08246E-09;300000;52610846.39
junho-84;junho;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52910846.39;0;0;-27000;173216.3427;53057062.73;4.02031E-09;3.09255E-09;300000;52757062.73
julho-84;julho;2084;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;53057062.73;0;0;-82683;173695.017;53148074.75;4.03347E-09;3.10267E-09;300000;52848074.75
agosto-84;agosto;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53148074.75;0;0;-27000;173992.9666;53295067.71;4.04668E-09;3.11283E-09;300000;52995067.71
setembro-84;setembro;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53295067.71;0;0;-27000;174474.1834;53442541.9;4.05993E-09;3.12302E-09;300000;53142541.9
outubro-84;outubro;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53442541.9;0;0;-27000;174956.9755;53590498.87;4.07322E-09;3.13324E-09;300000;53290498.87
novembro-84;novembro;2084;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53590498.87;0;0;-27000;175441.3481;53738940.22;4.08655E-09;3.1435E-09;300000;53438940.22
dezembro-84;dezembro;2084;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;53738940.22;0;0;-82683;175927.3065;53832184.53;4.09993E-09;3.15379E-09;300000;53532184.53
janeiro-85;janeiro;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53832184.53;0;0;-27000;176232.564;53981417.09;4.11335E-09;3.16412E-09;300000;53681417.09
fevereiro-85;fevereiro;2085;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;53981417.09;0;0;-28200;176721.1126;54129938.2;4.12682E-09;3.17448E-09;300000;53829938.2
março-85;março;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54129938.2;0;0;-27000;177207.3321;54280145.54;4.14033E-09;3.18487E-09;300000;53980145.54
abril-85;abril;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54280145.54;0;0;-27000;177699.0718;54430844.61;4.15388E-09;3.1953E-09;300000;54130844.61
maio-85;maio;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54430844.61;0;0;-27000;178192.4214;54582037.03;4.16748E-09;3.20576E-09;300000;54282037.03
junho-85;junho;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54582037.03;0;0;-27000;178687.386;54733724.42;4.18113E-09;3.21625E-09;300000;54433724.42
julho-85;julho;2085;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;54733724.42;0;0;-82683;179183.971;54830225.39;4.19481E-09;3.22678E-09;300000;54530225.39
agosto-85;agosto;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54830225.39;0;0;-27000;179499.8901;54982725.28;4.20855E-09;3.23734E-09;300000;54682725.28
setembro-85;setembro;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54982725.28;0;0;-27000;179999.1351;55135724.41;4.22232E-09;3.24794E-09;300000;54835724.41
outubro-85;outubro;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55135724.41;0;0;-27000;180500.0144;55289224.43;4.23615E-09;3.25857E-09;300000;54989224.43
novembro-85;novembro;2085;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55289224.43;0;0;-27000;181002.5335;55443226.96;4.25001E-09;3.26924E-09;300000;55143226.96
dezembro-85;dezembro;2085;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;55443226.96;0;0;-82683;181506.6977;55542050.66;4.26393E-09;3.27994E-09;300000;55242050.66
janeiro-86;janeiro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55542050.66;0;0;-27000;181830.2208;55696880.88;4.27789E-09;3.29068E-09;300000;55396880.88
fevereiro-86;fevereiro;2086;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;55696880.88;0;0;-28200;182337.0947;55851017.97;4.29189E-09;3.30146E-09;300000;55551017.97
março-86;março;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55851017.97;0;0;-27000;182841.6994;56006859.67;4.30594E-09;3.31226E-09;300000;55706859.67
abril-86;abril;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56006859.67;0;0;-27000;183351.8846;56163211.56;4.32004E-09;3.32311E-09;300000;55863211.56
maio-86;maio;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56163211.56;0;0;-27000;183863.74;56320075.3;4.33418E-09;3.33399E-09;300000;56020075.3
junho-86;junho;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56320075.3;0;0;-27000;184377.271;56477452.57;4.34837E-09;3.3449E-09;300000;56177452.57
julho-86;julho;2086;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;56477452.57;0;0;-82683;184892.4833;56579662.05;4.36261E-09;3.35585E-09;300000;56279662.05
agosto-86;agosto;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56579662.05;0;0;-27000;185227.0905;56737889.14;4.37689E-09;3.36684E-09;300000;56437889.14
setembro-86;setembro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56737889.14;0;0;-27000;185745.0848;56896634.23;4.39122E-09;3.37786E-09;300000;56596634.23
outubro-86;outubro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56896634.23;0;0;-27000;186264.7749;57055899;4.40559E-09;3.38892E-09;300000;56755899
novembro-86;novembro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57055899;0;0;-27000;186786.1664;57215685.17;4.42002E-09;3.40001E-09;300000;56915685.17
dezembro-86;dezembro;2086;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;57215685.17;0;0;-82683;187309.2647;57320311.43;4.43449E-09;3.41114E-09;300000;57020311.43
janeiro-87;janeiro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57320311.43;0;0;-27000;187651.7839;57480963.22;4.449E-09;3.42231E-09;300000;57180963.22
fevereiro-87;fevereiro;2087;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;57480963.22;0;0;-28200;188177.716;57640940.93;4.46357E-09;3.43351E-09;300000;57340940.93
março-87;março;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57640940.93;0;0;-27000;188701.4414;57802642.37;4.47818E-09;3.44475E-09;300000;57502642.37
abril-87;abril;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57802642.37;0;0;-27000;189230.8099;57964873.18;4.49284E-09;3.45603E-09;300000;57664873.18
maio-87;maio;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57964873.18;0;0;-27000;189761.9113;58127635.09;4.50755E-09;3.46735E-09;300000;57827635.09
junho-87;junho;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58127635.09;0;0;-27000;190294.7515;58290929.85;4.52231E-09;3.4787E-09;300000;57990929.85
julho-87;julho;2087;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;58290929.85;0;0;-82683;190829.336;58399076.18;4.53711E-09;3.49008E-09;300000;58099076.18
agosto-87;agosto;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58399076.18;0;0;-27000;191183.3789;58563259.56;4.55196E-09;3.50151E-09;300000;58263259.56
setembro-87;setembro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58563259.56;0;0;-27000;191720.8726;58727980.43;4.56687E-09;3.51297E-09;300000;58427980.43
outubro-87;outubro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58727980.43;0;0;-27000;192260.1259;58893240.56;4.58182E-09;3.52447E-09;300000;58593240.56
novembro-87;novembro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58893240.56;0;0;-27000;192801.1445;59059041.7;4.59682E-09;3.53601E-09;300000;58759041.7
dezembro-87;dezembro;2087;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;59059041.7;0;0;-82683;193343.9343;59169702.64;4.61186E-09;3.54759E-09;300000;58869702.64
janeiro-88;janeiro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59169702.64;0;0;-27000;193706.2094;59336408.85;4.62696E-09;3.5592E-09;300000;59036408.85
fevereiro-88;fevereiro;2088;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;59336408.85;0;0;-28200;194251.9622;59502460.81;4.64211E-09;3.57085E-09;300000;59202460.81
março-88;março;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59502460.81;0;0;-27000;194795.5731;59670256.38;4.65731E-09;3.58254E-09;300000;59370256.38
abril-88;abril;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59670256.38;0;0;-27000;195344.8921;59838601.28;4.67255E-09;3.59427E-09;300000;59538601.28
maio-88;maio;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59838601.28;0;0;-27000;195896.0095;60007497.28;4.68785E-09;3.60604E-09;300000;59707497.28
junho-88;junho;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60007497.28;0;0;-27000;196448.9311;60176946.22;4.7032E-09;3.61784E-09;300000;59876946.22
julho-88;julho;2088;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;60176946.22;0;0;-82683;197003.6628;60291266.88;4.71859E-09;3.62969E-09;300000;59991266.88
agosto-88;agosto;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60291266.88;0;0;-27000;197377.9189;60461644.8;4.73404E-09;3.64157E-09;300000;60161644.8
setembro-88;setembro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60461644.8;0;0;-27000;197935.6919;60632580.49;4.74954E-09;3.65349E-09;300000;60332580.49
outubro-88;outubro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60632580.49;0;0;-27000;198495.2908;60804075.78;4.76509E-09;3.66545E-09;300000;60504075.78
novembro-88;novembro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60804075.78;0;0;-27000;199056.7218;60976132.5;4.78069E-09;3.67745E-09;300000;60676132.5
dezembro-88;dezembro;2088;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;60976132.5;0;0;-82683;199619.9907;61093069.49;4.79634E-09;3.68949E-09;300000;60793069.49
janeiro-89;janeiro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61093069.49;0;0;-27000;200002.812;61266072.3;4.81204E-09;3.70157E-09;300000;60966072.3
fevereiro-89;fevereiro;2089;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;61266072.3;0;0;-28200;200569.1782;61438441.48;4.82779E-09;3.71369E-09;300000;61138441.48
março-89;março;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61438441.48;0;0;-27000;201133.47;61612574.95;4.8436E-09;3.72585E-09;300000;61312574.95
abril-89;abril;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61612574.95;0;0;-27000;201703.5377;61787278.49;4.85946E-09;3.73804E-09;300000;61487278.49
maio-89;maio;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61787278.49;0;0;-27000;202275.4716;61962553.96;4.87536E-09;3.75028E-09;300000;61662553.96
junho-89;junho;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61962553.96;0;0;-27000;202849.2779;62138403.24;4.89133E-09;3.76256E-09;300000;61838403.24
julho-89;julho;2089;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;62138403.24;0;0;-82683;203424.9627;62259145.2;4.90734E-09;3.77488E-09;300000;61959145.2
agosto-89;agosto;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62259145.2;0;0;-27000;203820.2405;62435965.44;4.9234E-09;3.78723E-09;300000;62135965.44
setembro-89;setembro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62435965.44;0;0;-27000;204399.1039;62613364.55;4.93952E-09;3.79963E-09;300000;62313364.55
outubro-89;outubro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62613364.55;0;0;-27000;204979.8624;62791344.41;4.95569E-09;3.81207E-09;300000;62491344.41
novembro-89;novembro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62791344.41;0;0;-27000;205562.5222;62969906.93;4.97192E-09;3.82455E-09;300000;62669906.93
dezembro-89;dezembro;2089;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;62969906.93;0;0;-82683;206147.0894;63093371.02;4.98819E-09;3.83707E-09;300000;62793371.02
janeiro-90;janeiro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63093371.02;0;0;-27000;206551.2787;63272922.3;5.00452E-09;3.84963E-09;300000;62972922.3
fevereiro-90;fevereiro;2090;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;63272922.3;0;0;-28200;207139.0829;63451861.38;5.02091E-09;3.86224E-09;300000;63151861.38
março-90;março;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63451861.38;0;0;-27000;207724.8829;63632586.27;5.03734E-09;3.87488E-09;300000;63332586.27
abril-90;abril;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63632586.27;0;0;-27000;208316.5291;63813902.79;5.05383E-09;3.88756E-09;300000;63513902.79
maio-90;maio;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63813902.79;0;0;-27000;208910.1122;63995812.91;5.07038E-09;3.90029E-09;300000;63695812.91
junho-90;junho;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63995812.91;0;0;-27000;209505.6386;64178318.55;5.08698E-09;3.91306E-09;300000;63878318.55
julho-90;julho;2090;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;64178318.55;0;0;-82683;210103.1146;64305738.66;5.10363E-09;3.92587E-09;300000;64005738.66
agosto-90;agosto;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64305738.66;0;0;-27000;210520.2549;64489258.91;5.12034E-09;3.93872E-09;300000;64189258.91
setembro-90;setembro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64489258.91;0;0;-27000;211121.0524;64673379.97;5.1371E-09;3.95162E-09;300000;64373379.97
outubro-90;outubro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64673379.97;0;0;-27000;211723.8168;64858103.78;5.15392E-09;3.96455E-09;300000;64558103.78
novembro-90;novembro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64858103.78;0;0;-27000;212328.5546;65043432.34;5.17079E-09;3.97753E-09;300000;64743432.34
dezembro-90;dezembro;2090;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;65043432.34;0;0;-82683;212935.272;65173684.61;5.18772E-09;3.99055E-09;300000;64873684.61
janeiro-91;janeiro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65173684.61;0;0;-27000;213361.6841;65360046.29;5.2047E-09;4.00362E-09;300000;65060046.29
fevereiro-91;fevereiro;2091;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;65360046.29;0;0;-28200;213971.7837;65545818.08;5.22174E-09;4.01673E-09;300000;65245818.08
março-91;março;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65545818.08;0;0;-27000;214579.9522;65733398.03;5.23884E-09;4.02987E-09;300000;65433398.03
abril-91;abril;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65733398.03;0;0;-27000;215194.0402;65921592.07;5.25599E-09;4.04307E-09;300000;65621592.07
maio-91;maio;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65921592.07;0;0;-27000;215810.1385;66110402.21;5.27319E-09;4.0563E-09;300000;65810402.21
junho-91;junho;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66110402.21;0;0;-27000;216428.2537;66299830.46;5.29046E-09;4.06958E-09;300000;65999830.46
julho-91;julho;2091;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;66299830.46;0;0;-82683;217048.3925;66434195.86;5.30778E-09;4.08291E-09;300000;66134195.86
agosto-91;agosto;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66434195.86;0;0;-27000;217488.2699;66624684.13;5.32515E-09;4.09627E-09;300000;66324684.13
setembro-91;setembro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66624684.13;0;0;-27000;218111.8789;66815796;5.34259E-09;4.10968E-09;300000;66515796
outubro-91;outubro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66815796;0;0;-27000;218737.5295;67007533.53;5.36008E-09;4.12314E-09;300000;66707533.53
novembro-91;novembro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67007533.53;0;0;-27000;219365.2282;67199898.76;5.37762E-09;4.13663E-09;300000;66899898.76
dezembro-91;dezembro;2091;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;67199898.76;0;0;-82683;219994.9819;67337210.74;5.39523E-09;4.15018E-09;300000;67037210.74
janeiro-92;janeiro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67337210.74;0;0;-27000;220444.5056;67530655.25;5.41289E-09;4.16376E-09;300000;67230655.25
fevereiro-92;fevereiro;2092;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;67530655.25;0;0;-28200;221077.7926;67723533.04;5.43061E-09;4.17739E-09;300000;67423533.04
março-92;março;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67723533.04;0;0;-27000;221709.2243;67918242.27;5.44839E-09;4.19107E-09;300000;67618242.27
abril-92;abril;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67918242.27;0;0;-27000;222346.6516;68113588.92;5.46623E-09;4.20479E-09;300000;67813588.92
maio-92;maio;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68113588.92;0;0;-27000;222986.1658;68309575.08;5.48412E-09;4.21856E-09;300000;68009575.08
junho-92;junho;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68309575.08;0;0;-27000;223627.7735;68506202.86;5.50208E-09;4.23237E-09;300000;68206202.86
julho-92;julho;2092;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;68506202.86;0;0;-82683;224271.4816;68647791.34;5.52009E-09;4.24622E-09;300000;68347791.34
agosto-92;agosto;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68647791.34;0;0;-27000;224735.0055;68845526.34;5.53816E-09;4.26012E-09;300000;68545526.34
setembro-92;setembro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68845526.34;0;0;-27000;225382.3384;69043908.68;5.55629E-09;4.27407E-09;300000;68743908.68
outubro-92;outubro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69043908.68;0;0;-27000;226031.7906;69242940.47;5.57448E-09;4.28806E-09;300000;68942940.47
novembro-92;novembro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69242940.47;0;0;-27000;226683.3689;69442623.84;5.59273E-09;4.3021E-09;300000;69142623.84
dezembro-92;dezembro;2092;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;69442623.84;0;0;-82683;227337.0803;69587277.92;5.61104E-09;4.31618E-09;300000;69287277.92
janeiro-93;janeiro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69587277.92;0;0;-27000;227810.6401;69788088.56;5.62941E-09;4.33031E-09;300000;69488088.56
fevereiro-93;fevereiro;2093;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;69788088.56;0;0;-28200;228468.0419;69988356.6;5.64784E-09;4.34449E-09;300000;69688356.6
março-93;março;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69988356.6;0;0;-27000;229123.6673;70190480.27;5.66633E-09;4.35871E-09;300000;69890480.27
abril-93;abril;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70190480.27;0;0;-27000;229785.3676;70393265.64;5.68488E-09;4.37298E-09;300000;70093265.64
maio-93;maio;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70393265.64;0;0;-27000;230449.2341;70596714.87;5.70349E-09;4.3873E-09;300000;70296714.87
junho-93;junho;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70596714.87;0;0;-27000;231115.274;70800830.15;5.72216E-09;4.40166E-09;300000;70500830.15
julho-93;julho;2093;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;70800830.15;0;0;-82683;231783.4943;70949930.64;5.74089E-09;4.41607E-09;300000;70649930.64
agosto-93;agosto;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70949930.64;0;0;-27000;232271.6105;71155202.25;5.75969E-09;4.43053E-09;300000;70855202.25
setembro-93;setembro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;71155202.25;0;0;-27000;232943.6163;71361145.87;5.77854E-09;4.44503E-09;300000;71061145.87
outubro-93;outubro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;71361145.87;0;0;-27000;233617.8221;71567763.69;5.79746E-09;4.45958E-09;300000;71267763.69
novembro-93;novembro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;71567763.69;0;0;-27000;234294.2351;71775057.93;5.81644E-09;4.47418E-09;300000;71475057.93
dezembro-93;dezembro;2093;23000;0;13000;55683;1000;0;0;0;0;0;92683;0;0;0;10000;10000;;71775057.93;0;0;-82683;234972.8625;71927347.79;5.83548E-09;4.48883E-09;300000;71627347.79
janeiro-94;janeiro;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;71927347.79;0;0;-27000;235471.4199;72135819.21;5.85458E-09;4.50353E-09;300000;71835819.21
fevereiro-94;fevereiro;2094;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;72135819.21;0;0;-28200;236153.9011;72343773.11;5.87375E-09;4.51827E-09;300000;72043773.11
